x,y,color
7.60144079,3.697210063,114
7.606350863,3.671956513,114
7.60317627,3.645664876,114
7.576319227,3.614714439,114
7.557226118,3.585002381,114
7.585273238,3.56354816,114
7.542170617,3.530176272,114
6.98078895,3.392531561,114
6.984129905,3.370222392,114
6.971506461,3.345655395,114
6.974591395,3.323397651,114
7.017065909,3.307468418,114
7.051644574,3.289329692,114
7.104763474,3.249362211,114
7.592474341,3.279003494,114
7.587227836,3.252534161,114
7.589794706,3.226913138,114
7.60815437,3.202742912,114
7.602478536,3.1763196,114
7.596655413,3.149963065,114
7.598627602,3.124743092,114
7.59242071,3.099854337,114
7.586169915,3.073689856,114
7.587759489,3.048077284,114
7.605185939,3.023316566,114
7.606499959,2.99760083,114
7.59968113,2.971527349,114
7.600712225,2.945842468,114
7.601602947,2.920152337,114
7.60235327,2.894457722,114
7.594955448,2.869042116,114
7.595426573,2.843384589,114
7.595743544,2.819077151,114
7.59594166,2.793407868,114
7.595999459,2.767746082,114
7.595917026,2.742084363,114
7.603693843,2.716332206,114
7.595331478,2.690764193,114
7.586830376,2.665285966,114
7.546203636,2.640787863,114
7.52144145,2.616198432,114
7.52854318,2.591080932,114
7.543539257,2.566414216,114
7.566328274,2.539859951,114
7.580977008,2.513488309,114
7.587490887,2.4874311,114
7.585876772,2.461820063,114
7.592102494,2.435649605,114
7.590205345,2.41001414,114
7.596141212,2.383733625,114
7.601928956,2.357369298,114
7.591680442,2.332874584,114
7.589221676,2.30724296,114
7.602677633,2.28132109,114
7.599936983,2.255630141,114
7.57321306,2.232695899,114
7.570207133,2.207166687,114
7.590872251,2.178644332,114
7.595502282,2.151975467,114
7.592054917,2.126325659,114
7.588467438,2.100695073,114
7.592653363,2.073910629,114
7.588848707,2.048727649,114
7.529535614,2.031932251,114
7.541438761,2.005367915,114
7.079341416,1.987306365,114
6.818843357,1.988538073,114
6.700879915,1.990441231,114
6.594397699,1.970108981,114
6.394734869,1.993322337,114
6.307718814,1.989315375,114
6.214061229,1.992687854,114
6.135868023,1.992348318,114
6.061656376,1.991883712,114
5.991417186,1.991229315,114
5.917393808,1.992317154,114
5.854257727,1.988017084,114
5.788385083,1.9894261,114
5.714673524,1.992817299,114
5.668036247,1.989390409,114
5.609915279,1.98976979,114
5.548119658,1.992142509,114
5.489514933,1.991521734,114
5.43933068,1.991452828,114
5.381588714,1.99429551,114
5.331577743,1.995317045,114
5.285532289,1.995855506,114
5.239638111,1.997090233,114
5.204229799,1.992086746,114
5.165899181,1.991208051,114
5.120301064,1.99400568,114
5.07457112,1.996627875,114
5.036532966,1.997205793,114
5.00599998,1.995209652,114
4.963603928,1.995949079,114
4.929443518,1.996085918,114
4.899076741,1.995126989,114
4.868833949,1.994662087,114
4.834857734,1.995802643,114
4.804882107,1.996333304,114
4.775699089,1.993692763,114
4.749303608,1.992753472,114
4.723177127,1.992601027,114
4.691444852,1.994739177,114
4.663376941,1.995417685,114
4.637197359,1.995565151,114
4.614047742,1.992848574,114
4.591604201,1.99184884,114
4.563840228,1.993770848,114
4.54149546,1.993244792,114
4.519195169,1.99293951,114
4.497164834,1.993314417,114
4.476752488,1.992558303,114
4.455557681,1.990358863,114
4.43545092,1.99046522,114
4.413384547,1.991237383,114
4.391372996,1.992227163,114
4.371186238,1.992499483,114
4.351047466,1.992968951,114
4.330361605,1.992536381,114
4.312076078,1.992449262,114
4.293832731,1.992538543,114
4.273891637,1.993787549,114
4.257700374,1.993633015,114
4.241322398,1.993241205,114
4.222437049,1.992622196,114
4.20464395,1.99396639,114
4.188390759,1.994071362,114
4.172176679,1.994328357,114
4.157707522,1.993690919,114
4.139877416,1.995307807,114
4.123793266,1.996027105,114
4.107161652,1.995973678,114
4.094524011,1.994830091,114
4.081911544,1.993803438,114
4.067881497,1.994334603,114
4.053665656,1.994657783,114
4.03783469,1.996237622,114
4.023109366,1.995970703,114
4.01066003,1.99556453,114
3.998240039,1.995271133,114
3.985850252,1.995090179,114
3.971869937,1.996191989,114
3.959549548,1.996243737,114
3.947483359,1.996706646,114
3.932812631,1.997084695,114
3.922194788,1.996280531,114
3.913410584,1.994645249,114
3.901249684,1.995238702,114
3.889124419,1.99594,114
3.878606604,1.995511062,114
3.868113825,1.995173812,114
3.856166426,1.996277979,114
3.843518366,1.996583493,114
3.834657115,1.995266448,114
3.824278352,1.995309399,114
3.812625043,1.996998362,114
3.802311103,1.997226636,114
3.793613276,1.996320923,114
3.784857508,1.995401271,114
3.773951753,1.995124311,114
3.76374744,1.995700084,114
3.755057599,1.995020966,114
3.746460708,1.994494829,114
3.736341184,1.995317211,114
3.729397962,1.993730059,114
3.719332704,1.994707849,114
3.710748258,1.994389748,114
3.703622539,1.992751768,114
3.693048409,1.993357082,114
3.684527427,1.99325505,114
3.674616975,1.994639089,114
3.666151028,1.994685481,114
3.659330454,1.993589502,114
3.650904652,1.99376408,114
3.642503558,1.994007431,114
3.633308201,1.99354454,114
3.625181886,1.99414226,114
3.618215935,1.99312815,114
3.609910996,1.99364288,114
3.603198611,1.992944202,114
3.594938883,1.99358262,114
3.586708621,1.994289184,114
3.579824441,1.993557646,114
3.573176618,1.99307192,114
3.565498106,1.991740229,114
3.558875243,1.991357968,114
3.550759789,1.992370463,114
3.543950341,1.991907487,114
3.537155342,1.99149562,114
3.530599418,1.991316255,114
3.5225843,1.992565251,114
3.515842039,1.992309455,114
3.510424867,1.990589017,114
3.503931943,1.990601381,114
3.495119614,1.99139057,114
3.488667138,1.991509794,114
3.483206663,1.989906423,114
3.4765575,1.98994779,114
3.468970428,1.991817083,114
3.462366283,1.991961335,114
3.458181195,1.988953424,114
3.451595455,1.989180908,114
3.444109576,1.991254362,114
3.438709402,1.989938348,114
3.431511179,1.989851381,114
3.425004615,1.990275591,114
3.419702906,1.989133245,114
3.413230036,1.989646919,114
3.408093236,1.988677235,114
3.401653734,1.989277558,114
3.396307969,1.988236353,114
3.391189873,1.987370772,114
3.384797967,1.988097876,114
3.381562552,1.983754804,114
3.381399921,1.974290181,114
3.382406364,1.963226116,114
3.383780572,1.952408196,114
3.382570409,1.944735315,114
3.382053911,1.935182639,114
3.383428566,1.922136319,114
3.385582177,1.909561769,114
3.386795869,1.896484241,114
3.389898324,1.879912571,114
3.395361095,1.860102541,114
3.286224668,-0.027464299,114
3.272508079,-0.041429126,114
3.259463974,-0.055223823,114
3.244503066,-0.061116677,114
3.229294004,-0.062925954,114
3.213911611,-0.060647188,114
3.197871381,-0.054335787,114
3.182830865,-0.059901536,114
3.168177741,-0.061327727,114
3.152346249,-0.058766758,114
3.13836403,-0.068007503,114
3.122225911,-0.061292222,114
3.105877122,-0.050496164,114
3.090191546,-0.03556076,114
3.073365061,-0.012604635,114
3.05634137,0.018438012,114
3.037977043,0.041486424,114
3.022581373,0.068779941,114
3.006383006,0.104121785,114
2.976367251,0.159116616,114
1.914114967,-0.286955136,114
1.907702963,-0.251216078,114
1.89882157,-0.222988097,114
1.887639564,-0.202326757,114
1.877963622,-0.177853735,114
1.872026334,-0.146116277,114
1.862514577,-0.113005376,114
1.854473669,-0.088812812,114
1.844444587,-0.068060389,114
1.826121767,-0.069732653,114
1.807749235,-0.071289191,114
1.792239038,-0.065278056,114
1.774621899,-0.066939923,114
1.759135964,-0.060747825,114
1.737622153,-0.069278384,114
1.719257301,-0.079017844,114
1.705257804,-0.06883622,114
1.689762542,-0.062265047,114
1.671935675,-0.063302316,114
1.650027996,-0.071194465,114
1.62799261,-0.078929132,114
1.610792635,-0.075579092,114
1.591920738,-0.075760468,114
1.572138661,-0.079828111,114
1.546330246,-0.094228028,114
1.527240769,-0.094002112,114
1.513633107,-0.082993312,114
1.498877843,-0.07577594,114
1.479774847,-0.075234703,114
1.458830054,-0.078138548,114
1.437811276,-0.080898128,114
1.416719465,-0.083512722,114
1.401962811,-0.075793489,114
1.380786425,-0.078152755,114
1.355736082,-0.087403183,114
1.33630257,-0.085938785,114
1.31877921,-0.080849139,114
1.300126164,-0.079601324,114
1.278646342,-0.081247502,114
1.257369803,-0.082898532,114
1.229715473,-0.094612644,114
1.212876152,-0.089372855,114
1.193173068,-0.086978443,114
1.169305477,-0.091299088,114
1.149517705,-0.0886213,114
1.12549266,-0.092612041,114
1.104317587,-0.09355106,114
1.084409132,-0.09044993,114
1.057995142,-0.097312697,114
1.033632589,-0.100618171,114
1.01659982,-0.094260421,114
0.994328215,-0.093916034,114
0.96780671,-0.10023154,114
0.943143502,-0.102853746,114
0.918394204,-0.105291719,114
0.892101954,-0.111404074,114
0.876283807,-0.105209344,114
0.872344059,-0.07300464,114
0.863859628,-0.052150312,114
0.832772689,-0.064190404,114
0.815011386,-0.061091394,114
0.793212964,-0.059882044,114
0.765749527,-0.064303956,114
0.743022348,-0.062145372,114
0.717814322,-0.062991646,114
0.692532926,-0.063646611,114
0.665521253,-0.067895123,114
0.635091838,-0.074413299,114
0.604529814,-0.080687045,114
0.578883435,-0.080507655,114
0.558255991,-0.073956926,114
0.533331029,-0.074095284,114
0.497221928,-0.085605284,114
0.468967336,-0.087898561,114
0.489898096,-0.032110778,114
0.538400892,0.052860023,114
0.58128933,0.137578144,114
0.615070095,0.203837237,114
0.612269841,0.227817725,114
0.5959632,0.23717738,114
0.571325699,0.238029226,114
0.552076647,0.244933679,114
0.558209344,0.27752803,114
0.56390773,0.31066332,114
0.539420791,0.311925591,114
0.520446655,0.319126303,114
0.52950517,0.355003052,114
0.610908455,0.488359384,114
0.599127932,0.50023972,114
0.578170191,0.504466434,114
0.551651502,0.503073594,114
0.533508746,0.510419698,114
0.515380234,0.517892415,114
0.482095545,0.535944932,114
0.340004394,0.430460195,114
0.53227586,0.653196184,114
0.508757551,0.655567795,114
0.389186012,0.59785518,114
0.392550267,0.624610563,114
0.390024508,0.646096276,114
0.372320559,0.654709797,114
0.241012872,0.593791496,114
0.235378953,0.613387222,114
0.229879611,0.632979385,114
0.20276366,0.634931822,114
0.178533559,0.639845919,114
0.008455252,0.552410099,114
-0.029121997,0.548914607,114
-0.037803698,0.567071624,114
-0.027304941,0.599833697,114
-0.022989035,0.627685573,114
-0.03465228,0.643690523,114
-0.036472169,0.666746521,114
-0.028334241,0.696692842,114
-0.033065972,0.71731298,114
-0.040949636,0.735647219,114
-0.038817998,0.76078404,114
-0.042934108,0.781069926,114
-0.043779956,0.803846504,114
-0.041126659,0.828776166,114
-0.044989981,0.84924754,114
-0.043629936,0.876579075,114
-0.043625396,0.898847006,114
-0.043644367,0.921342692,114
-0.046904651,0.941673722,114
-0.050030839,0.961985054,114
-0.042757811,0.988490398,114
-0.031850626,1.016914746,114
-0.027609771,1.041098317,114
-0.040469123,1.055107193,114
-0.042866836,1.075198895,114
-0.034538441,1.100910386,114
-0.033152441,1.122847076,114
-0.035112983,1.142779124,114
-0.036943481,1.162683296,114
-0.042163636,1.180657639,114
-0.043745483,1.200522848,114
-0.045198289,1.220357771,114
-0.05007246,1.238318414,114
-0.051280984,1.2581149,114
-0.048645802,1.279394776,114
-0.042428946,1.302670488,114
-0.043224783,1.32230256,114
-0.04749303,1.340153562,114
-0.037220662,1.364912536,114
-0.026766255,1.389516285,114
-0.034266345,1.4055305,114
-0.037657015,1.422411316,114
-0.034042863,1.443428299,114
-0.030287063,1.464365393,114
-0.02992945,1.483332437,114
-0.029574533,1.50253913,114
-0.029097415,1.521703428,114
-0.02849855,1.540824568,114
-0.027778395,1.559901793,114
-0.030644479,1.577431788,114
-0.033404458,1.594951793,114
-0.036060583,1.612466306,114
-0.038612997,1.629974714,114
-0.040954079,1.647194093,114
-0.043301193,1.66468824,114
-0.038040472,1.684945999,114
-0.032646579,1.70511313,114
-0.030887555,1.723844114,114
-0.025238909,1.743853165,114
-0.034584393,1.758550328,114
-0.036278996,1.775884486,114
-0.030280497,1.795730935,114
-0.031666315,1.812718111,114
-0.026235181,1.834942961,114
-0.027484402,1.852144306,114
-0.024809843,1.870507153,114
-0.025851891,1.887658393,114
-0.026710878,1.904513178,114
-0.027554782,1.921632744,114
-0.028299095,1.938735655,114
-0.025090151,1.956892621,114
-0.025630111,1.973939417,114
-0.029937942,1.989943811,114
-0.02641505,2.007982313,114
-0.026659107,2.024972167,114
-0.018832344,2.043032498,114
-0.011101396,2.061830061,114
-0.018819554,2.076824402,114
-0.026395543,2.091601059,114
-0.022257094,2.109371906,114
-0.021917222,2.126211412,114
-0.02148069,2.14302745,114
-0.016856659,2.159797384,114
-0.020147619,2.175745946,114
-0.019427417,2.192488479,114
-0.018611551,2.209205372,114
-0.029496912,2.223696198,114
-0.020630947,2.241853362,114
-0.01554442,2.258921985,114
-0.026181004,2.273523685,114
-0.024764817,2.289326756,114
-0.027347833,2.305316599,114
-0.025889528,2.321925824,114
-0.032251542,2.337337436,114
-0.042493389,2.352248096,114
-0.0368057,2.36941508,114
-0.034984691,2.38598846,114
-0.036933249,2.401186916,114
-0.03493332,2.417718285,114
-0.028866499,2.434671759,114
-0.022671689,2.451267823,114
-0.028349057,2.466837008,114
-0.041904778,2.481673313,114
-0.039453442,2.498122345,114
-0.03292535,2.514882591,114
-0.026233311,2.530720647,114
-0.035474017,2.546106504,114
-0.040643694,2.561868631,114
-0.037745639,2.578201772,114
-0.038750183,2.594263366,114
-0.043645384,2.60982556,114
-0.040481502,2.626109296,114
-0.045183149,2.64115817,114
-0.042901001,2.689565579,114
0.292580109,2.71499535,114
0.28831895,2.729182166,114
0.284135099,2.743413913,114
0.284028874,2.757708962,114
0.272000771,2.772013572,114
0.264051197,2.78642895,114
0.268180059,2.80078632,114
0.26037583,2.814544832,114
0.244662654,2.82932604,114
0.241985134,2.872747133,114
-0.052235814,3.779308526,114
-0.065664269,3.801714806,114
-0.063752759,3.819240478,114
-0.062043382,3.835928235,114
-0.071199314,3.857598564,114
-0.065211661,3.873818737,114
-0.055394456,3.888590011,114
-0.056704107,3.907596071,114
-0.05789407,3.926649762,114
-0.058963861,3.945750343,114
-0.056203841,3.963399703,114
-0.060738911,3.984094354,114
-0.061800367,4.002478228,114
-0.040402136,4.012134969,114
-0.02989431,4.026607868,114
-0.033986154,4.047390014,114
-0.045255435,4.071487774,114
-0.049057258,4.111887211,114
-1.074339169,4.620428104,114
-1.064167981,4.642118643,114
-1.068305311,4.670671712,114
-1.065055761,4.695823672,114
-1.069014111,4.724150196,114
-1.086907495,4.760101662,114
-1.083111052,4.785470752,114
-1.086274536,4.814508578,114
-1.082736826,4.838804335,114
-1.078447614,4.864270896,114
-1.088119718,4.897275514,114
-1.090511342,4.926644437,114
-1.099717709,4.959944804,114
-1.108678666,4.993409848,114
-1.12436733,5.030956344,114
-1.126078155,5.06044072,114
-1.120433484,5.086401218,114
-1.115295406,5.111219084,114
-1.109330515,5.137193448,114
-1.110067999,5.16727734,114
-1.110596007,5.197439735,114
-1.124556268,5.236038695,114
-1.131415284,5.270645279,114
-1.117690067,5.292638009,114
-1.097093028,5.31026442,114
-1.096850683,5.340347956,114
-1.13018324,5.391924303,114
-1.122731358,5.417921529,114
-1.08822704,5.426559632,114
-1.090233559,5.523387031,114
-0.069912471,4.846775364,114
-0.003006326,4.823701602,114
0.021270879,4.83022296,114
0.04877231,4.834194918,114
0.071368892,4.844827717,114
0.095598718,4.850720416,114
0.139003895,4.842004949,114
0.182229118,4.83287795,114
0.209406844,4.835519903,114
0.236531812,4.837926791,114
0.263602267,4.840099272,114
0.29061646,4.842038016,114
0.320098765,4.840500813,114
0.359404504,4.831882277,114
0.395446131,4.825434241,114
0.424987287,4.823525766,114
0.45463216,4.821594533,114
0.478080917,4.824576344,114
0.504524964,4.824759195,114
0.536945436,4.819477282,114
0.566224943,4.816536093,114
0.594812856,4.812672816,114
0.62305949,4.814294968,114
0.652035212,4.810575975,114
0.686799327,4.801196392,114
0.712592951,4.79965672,114
0.723129028,4.810952908,114
0.447441768,5.142067056,114
0.471197051,5.143548448,114
0.50127657,5.1399177,114
0.528413313,5.138856388,114
0.558285097,5.134731552,114
0.58243832,5.136062522,114
0.606308603,5.136980307,114
0.63588465,5.132152765,114
0.651578718,5.141587178,114
0.677570569,5.138609597,114
0.71231526,5.127263557,114
0.733348359,5.130346726,114
0.751656637,5.136228391,114
0.77530947,5.136028349,114
0.796239379,5.138631514,114
0.817134054,5.141076854,114
0.837992394,5.143364834,114
0.863344804,5.13884183,114
0.89164425,5.131462932,114
0.907153421,5.139341367,114
0.927804588,5.140970531,114
0.95875655,5.135411987,114
0.981113539,5.133008834,114
0.996332084,5.140157899,114
1.016779848,5.141131768,114
1.037177013,5.14194994,114
1.057526661,5.142616277,114
1.080263804,5.139958687,114
1.10291659,5.137123828,114
1.127885003,5.130913475,114
1.140130307,5.140055414,114
1.155479196,5.146415613,114
1.180238406,5.139726579,114
1.206977244,5.129425767,114
1.226838417,5.12885445,114
1.242049922,5.134687197,114
1.261831937,5.133848852,114
1.281555075,5.132865215,114
1.29829912,5.134590935,114
1.317920018,5.133336398,114
1.335272226,5.135274401,114
1.352598238,5.137093532,114
1.369897276,5.138794135,114
1.389320526,5.137004759,114
1.410585144,5.131547668,114
1.425627605,5.136256546,114
1.439998425,5.140453839,114
1.459210985,5.138145058,114
1.476294172,5.139125939,114
1.49334493,5.139991037,114
1.516430793,5.130388157,114
1.533170071,5.135502049,114
1.548099258,5.139461623,114
1.566957332,5.136358647,114
1.585740947,5.133120636,114
1.602524153,5.133254626,114
1.615457764,5.140309525,114
1.634089542,5.136712216,114
1.648230536,5.13969897,114
1.663047637,5.142956985,114
1.677634825,5.146006603,114
1.694257846,5.145517177,114
1.712629812,5.141340557,114
1.727377299,5.144207236,114
1.743872314,5.143387616,114
1.762055282,5.138853271,114
1.776050673,5.141099726,114
1.792411683,5.139958675,114
1.807052826,5.142342824,114
1.823340755,5.140995755,114
1.841215153,5.135890667,114
1.853931948,5.141540771,114
1.868501365,5.143553152,114
1.884635698,5.14180002,114
1.898486512,5.143340838,114
1.914540787,5.141390761,114
1.929028975,5.143038405,114
1.943505698,5.144598629,114
1.957970433,5.14607161,114
1.973876542,5.143731101,114
1.988295356,5.14502224,114
2.005303477,5.138658298,114
2.020592283,5.13584405,114
2.033306243,5.14053115,114
2.044920211,5.148996123,114
2.060598006,5.146090127,114
2.076218426,5.143084052,114
2.091780848,5.139978439,114
2.107284651,5.136773833,114
2.120234094,5.141071727,114
2.134978564,5.137464087,114
2.147927227,5.141609273,114
2.162086616,5.141864211,114
2.175998601,5.141965846,114
2.188971252,5.145886807,114
2.203091,5.145898534,114
2.217193755,5.145828199,114
2.231270738,5.145673625,114
2.244641559,5.145247632,114
2.258673926,5.14493176,114
2.270639862,5.152268208,114
2.284667939,5.151798995,114
2.302453673,5.143950797,114
2.315435284,5.147180703,114
2.32843435,5.15033962,114
2.34327581,5.145638478,114
2.357157401,5.144745863,114
2.372752675,5.135964129,114
2.385861394,5.134754003,114
2.398791503,5.137528256,114
2.412316477,5.136267268,114
2.42525446,5.138896932,114
2.43820662,5.141455855,114
2.451915661,5.140013592,114
2.464194473,5.142302161,114
2.477865879,5.140710186,114
2.491506851,5.139039752,114
2.505775078,5.133345661,114
2.5186957,5.135464654,114
2.53101273,5.141465453,114
2.544937015,5.135500851,114
2.556617952,5.141266491,114
2.568477864,5.151031095,114
2.59071503,5.133852535,114
2.6031399,5.139476331,114
2.615886465,5.137009822,114
2.629280457,5.134553008,114
2.641978714,5.135972319,114
2.654915787,5.137347403,114
2.668246208,5.134670417,114
2.680803245,5.139884551,114
2.693063732,5.149016894,114
2.707041732,5.138151834,114
2.720288667,5.135182411,114
2.732534733,5.136081018,114
2.745466917,5.136960821,114
2.758407848,5.137770188,114
2.771338849,5.134502127,114
2.784261825,5.135169904,114
2.797014589,5.13976328,114
2.809965932,5.140290671,114
2.82317993,5.132751506,114
2.835412034,5.133117516,114
2.848330612,5.13343527,114
2.861181037,5.137681796,114
2.874120047,5.137858574,114
2.887081689,5.133964703,114
2.9,5.126,114
2.912648438,5.125966048,114
2.924886398,5.129868782,114
2.937849925,5.133696974,114
2.950766015,5.133454847,114
2.96378834,5.13714069,114
2.976852461,5.140754669,114
2.989806536,5.140299303,114
3.002238075,5.127784421,114
3.015120894,5.127190527,114
3.027757365,5.134551132,114
3.04067678,5.133817684,114
3.053365161,5.133028381,114
3.066837616,5.140135272,114
3.079786963,5.139188183,114
3.092730941,5.138170345,114
3.105669164,5.137081789,114
3.117557154,5.132001881,114
3.130461298,5.130777751,114
3.143768945,5.133462016,114
3.156680677,5.132094628,114
3.17003859,5.134630872,114
3.183431873,5.137091543,114
3.197129517,5.143473836,114
3.208898838,5.137936973,114
3.221834051,5.136213609,114
3.234198917,5.130459083,114
3.247092888,5.128597576,114
3.260580483,5.130619774,114
3.274100525,5.132564877,114
3.287652574,5.134432592,114
3.301236188,5.136222627,114
3.314173122,5.138053341,114
3.327107399,5.135754693,114
3.340028922,5.1333854,114
3.35346393,5.134917433,114
3.367155203,5.136328383,114
3.380875414,5.137660203,114
3.393806547,5.13499706,114
3.406046753,5.132408238,114
3.41894881,5.129607623,114
3.432715892,5.130638426,114
3.446509711,5.131589112,114
3.460329801,5.132459421,114
3.474175696,5.133249092,114
3.487819998,5.134014308,114
3.501716031,5.134643275,114
3.512946478,5.127624358,114
3.527876038,5.131971143,114
3.542871347,5.136224933,114
3.555792218,5.132676568,114
3.569784359,5.132906031,114
3.58108019,5.133837933,114
3.595115882,5.133918338,114
3.609172757,5.133915819,114
3.624420635,5.137655115,114
3.637348104,5.133661095,114
3.650789076,5.133623439,114
3.66369412,5.129485387,114
3.6778289,5.129075709,114
3.693255255,5.132373828,114
3.706152835,5.128003733,114
3.721428986,5.131197667,114
3.73565463,5.13044431,114
3.749896531,5.129605875,114
3.764853978,5.132685675,114
3.779147666,5.131673005,114
3.794872009,5.134315564,114
3.812087759,5.140589783,114
3.8264852,5.139295502,114
3.840895689,5.137914547,114
3.855318708,5.136446738,114
3.867560233,5.131468017,114
3.881987017,5.129838447,114
3.897755031,5.131901966,114
3.913800325,5.133766677,114
3.928298962,5.131858854,114
3.942806974,5.12986305,114
3.957323832,5.127779106,114
3.971174708,5.125913569,114
3.989059264,5.130921413,114
4.008725688,5.139426798,114
4.025087244,5.140559996,114
4.039759398,5.137980683,114
4.054436908,5.135311697,114
4.0671187,5.129079893,114
4.085376729,5.13339121,114
4.105525295,5.141140815,114
4.122129184,5.141629031,114
4.135070937,5.134915174,114
4.147975808,5.128130697,114
4.164624053,5.128326103,114
4.183221142,5.131924533,114
4.199966419,5.131885541,114
4.216073412,5.132110661,114
4.234632446,5.135462372,114
4.253492601,5.138552676,114
4.268419123,5.134583072,114
4.285573156,5.138485387,114
4.306421825,5.144779495,114
4.321435112,5.140489026,114
4.336443445,5.136105287,114
4.355635131,5.13844387,114
4.372782052,5.137246719,114
4.389959232,5.135932689,114
4.409315926,5.137874455,114
4.433074989,5.1463975,114
4.450415818,5.144680355,114
4.467551629,5.142997659,114
4.484941542,5.141047091,114
4.502356815,5.138977129,114
4.519796661,5.136787438,114
4.54181456,5.141054818,114
4.563927197,5.145151844,114
4.576881605,5.136023686,114
4.596100691,5.137062831,114
4.618400582,5.140713699,114
4.638425538,5.140965341,114
4.658504347,5.141068633,114
4.680808386,5.144393711,114
4.698591829,5.141000513,114
4.716391223,5.13748367,114
4.739110037,5.140163343,114
4.756977458,5.136368256,114
4.774854072,5.132451737,114
4.792743186,5.128410319,114
4.820726522,5.136667198,114
4.843781023,5.138504029,114
4.864868387,5.141854173,114
4.888074568,5.143346901,114
4.913940721,5.147708723,114
4.939913528,5.151858266,114
4.957907798,5.146920591,114
4.978770057,5.144668619,114
4.999668921,5.142259349,114
5.017258347,5.137317699,114
5.040894476,5.137579954,114
5.067295375,5.140606411,114
5.093792879,5.143414588,114
5.112192084,5.13723598,114
5.138830203,5.13964962,114
5.17826531,5.129641324,114
5.215156468,5.115989456,114
5.250543168,5.125956454,114
5.292622869,5.083209849,114
5.317761123,5.056922638,114
7.537993844,7.015934185,114
7.56112692,6.990526014,114
7.584120806,6.964991809,114
7.606974814,6.939332333,114
7.611636016,6.897733282,114
7.62807594,6.866685722,114
7.620018737,6.814759464,114
7.629845198,6.778561389,114
7.639036013,6.742831945,114
7.620941503,6.677057119,114
7.617457954,6.630933365,114
7.653126588,6.574146638,114
6.067182618,5.239252977,114
6.061621064,5.207255885,114
6.065348718,5.182668128,114
6.068902345,5.158112629,114
6.069078966,5.131195144,114
6.09803754,5.125703694,114
6.156131727,5.141157983,114
6.211013813,5.154027585,114
6.237778048,5.151016107,114
6.273622608,5.148876731,114
6.312824338,5.148703437,114
6.34553611,5.143633694,114
6.384678737,5.143114009,114
6.437415637,5.150837376,114
6.490339817,5.158054437,114
6.537450317,5.15932191,114
6.563873474,5.148120091,114
6.617222953,5.153969277,114
6.670740483,5.159312078,114
6.710864404,5.155650539,114
6.757635051,5.156199449,114
6.797923016,5.151768285,114
6.84512611,5.151101421,114
6.913052288,5.162278273,114
6.967428893,5.164665363,114
7.02195019,5.166528871,114
7.069678361,5.163876848,114
7.117495497,5.160781406,114
7.172383298,5.161141351,114
7.210651212,5.158193905,114
7.272769614,5.161472748,114
7.349130636,5.171743655,114
7.397490897,5.166203587,114
7.446381219,5.15933334,114
7.523286488,5.167600061,114
7.550563064,5.149588028,114
7.56349712,5.124139038,114
7.604936888,5.112883881,114
7.596131714,5.076549571,114
7.608665964,5.050852657,114
7.621059603,5.025087631,114
7.61159982,4.989029323,114
7.608933665,4.956963131,114
7.628088214,4.934528087,114
7.632553825,4.90536842,114
7.629532212,4.872974336,114
7.633625912,4.843887589,114
7.615511637,4.805299979,114
7.604476582,4.770111019,114
7.607956901,4.741283293,114
7.603866844,4.709427934,114
7.609743504,4.652418691,114
7.617540507,4.566417426,114
7.083805565,4.280124164,114
7.032315606,4.185412214,114
7.069319156,4.072383115,114
7.076373905,4.049580013,114
7.278121258,3.956317937,114
7.661585511,4.008427804,114
7.63043749,3.968899975,114
7.613622047,3.937263121,114
7.604378628,3.90772656,114
7.603059122,3.878809674,114
7.608944109,3.853544819,114
7.606988986,3.826044832,114
7.612689567,3.800307259,114
7.626075799,3.776196571,114
7.631503694,3.75035544,114
7.628947929,3.72290476,114
7.626233677,3.695511336,114
7.623361487,3.668176077,114
7.620331914,3.640899892,114
7.601314711,3.611318005,114
7.566429569,3.578783702,114
7.562889742,3.551948367,114
7.598814368,3.478976401,114
6.851119111,3.339843636,114
6.854174084,3.318243847,114
6.861076017,3.29715537,114
6.919447683,3.282585917,114
7.611531971,3.32407805,114
7.614490359,3.298314917,114
7.625261983,3.273391692,114
7.619982764,3.246758538,114
7.622517584,3.220958608,114
7.61694357,3.194428271,114
7.619192471,3.16864573,114
7.613289526,3.142673914,114
7.607277229,3.116325122,114
7.617080997,3.091139954,114
7.626750358,3.065849715,114
7.612322508,3.039103289,114
7.589754608,3.012110955,114
7.606990615,2.987217293,114
7.624094122,2.962142464,114
7.625073568,2.936324316,114
7.6259388,2.90959389,114
7.626631062,2.883766446,114
7.61918356,2.857786815,114
7.603594198,2.8317869,114
7.603861609,2.806082723,114
7.611988552,2.780386893,114
7.603975,2.754663693,114
7.587821567,2.729098183,114
7.59553363,2.703818957,114
7.595101868,2.678160738,114
7.602527396,2.6523051,114
7.617806592,2.626121709,114
7.568980931,2.602068264,114
7.52802784,2.578212857,114
7.526910321,2.552917331,114
7.557611132,2.525962004,114
7.588154558,2.498664709,114
7.578646266,2.474004871,114
7.568977756,2.448991099,114
7.58310994,2.422297125,114
7.589114644,2.396075073,114
7.579030191,2.371136022,114
7.600682472,2.343403822,114
7.59828032,2.317714649,114
7.579820853,2.293667364,114
7.569193679,2.268954703,114
7.574386112,2.242998597,114
7.579381087,2.216523132,114
7.592165422,2.188994278,114
7.5889204,2.163362152,114
7.585535358,2.137748141,114
