x,y
3.053046421,-0.245233007
3.044622407,-0.243897034
3.036277057,-0.244549958
3.027993638,-0.243136361
3.019629893,-0.243689639
3.011251785,-0.244192727
3.002591868,-0.244594167
2.994573788,-0.243032807
2.985364594,-0.245262945
2.977068317,-0.245588417
2.968643542,-0.243793487
2.960196731,-0.243989216
2.951470061,-0.244072695
2.942999121,-0.244164418
2.925757582,-0.244128099
2.88130685,-0.215766318
2.874573634,-0.209666867
2.865797614,-0.209170494
2.857534884,-0.208776114
2.848541377,-0.210201687
2.839731611,-0.209538566
2.830819677,-0.210889651
2.821981446,-0.21011153
2.812891434,-0.211303698
2.804159264,-0.210454486
2.795682082,-0.209640582
2.786139797,-0.210520233
2.778525576,-0.212041442
2.769616882,-0.210924956
2.760525123,-0.211819132
2.750886476,-0.212455559
2.741611781,-0.213176397
2.732049834,-0.213732239
2.723469173,-0.212471304
2.713868314,-0.212901885
2.705271069,-0.211527537
2.696671258,-0.210099318
2.672639925,-0.199717356
2.631516552,-0.227193845
2.626748979,-0.216136203
2.620625589,-0.208804208
2.611946964,-0.206845681
2.602125882,-0.206498494
2.593439837,-0.204423252
2.583464025,-0.20388048
2.572942768,-0.205244338
2.563048098,-0.204622829
2.5533962,-0.204069051
2.543008618,-0.207602125
2.531956888,-0.208458083
2.52235506,-0.20776546
2.512607254,-0.206934865
2.502453849,-0.205815956
2.492806592,-0.204922288
2.482627487,-0.203661895
2.46571386,-0.214617091
2.446332917,-0.228698131
2.433237497,-0.232492139
2.417580358,-0.239345441
2.413957208,-0.227706333
2.388609835,-0.235393582
2.395475521,-0.204160602
2.386216457,-0.200526805
2.371833541,-0.205423555
2.361565087,-0.203383172
2.349297969,-0.204751553
2.339286948,-0.205178666
2.328833522,-0.202815457
2.314159587,-0.207191624
2.300693583,-0.209906273
2.288205878,-0.210795467
2.272924011,-0.214529029
2.260465044,-0.215299664
2.247834488,-0.215874689
2.234770629,-0.216051299
2.222192146,-0.216522119
2.209446545,-0.216794194
2.181998557,-0.202756024
2.092165805,-0.299872618
2.09527705,-0.279169686
2.099863461,-0.257011187
2.087656211,-0.254620648
2.073111906,-0.255409154
2.055908669,-0.259106894
2.041251921,-0.259637598
2.02760153,-0.258307509
2.014196294,-0.257108046
2.000635037,-0.258378
1.985816659,-0.258442099
1.968243768,-0.261322328
1.953053527,-0.260869231
1.938096154,-0.260543209
1.921715303,-0.261535467
1.906398113,-0.260685611
1.891314296,-0.259967989
1.873380913,-0.261967112
1.856929439,-0.262528085
1.842730775,-0.259588082
1.823199608,-0.262534115
1.805160067,-0.264050908
1.790855936,-0.260697997
1.775657136,-0.262117348
1.75545914,-0.263983729
1.738534186,-0.263388999
1.721699421,-0.262792029
1.707657383,-0.259220191
1.687227976,-0.260401616
1.664268408,-0.264646972
1.644091001,-0.265894038
1.623438523,-0.26648131
1.609358325,-0.262327592
1.592078028,-0.260475755
1.571685298,-0.261024866
1.544640668,-0.26596581
1.522214598,-0.2701233
1.504856091,-0.267731632
1.484197746,-0.267501432
1.460336812,-0.269548923
1.442444616,-0.266116281
1.421624934,-0.265306898
1.397564667,-0.266718011
1.373019279,-0.267352512
1.348945478,-0.268482825
1.327891491,-0.266838219
1.30354831,-0.267336852
1.278863537,-0.267219668
1.255878448,-0.26936971
1.231062402,-0.268798601
1.203155983,-0.270640634
1.175161554,-0.272208101
1.146808097,-0.273092457
1.121979607,-0.271894648
1.097095188,-0.270457911
1.068932565,-0.271162252
1.036776434,-0.272890194
1.008313556,-0.272799504
0.976380536,-0.274538436
0.944079731,-0.27551005
0.910183381,-0.281385876
0.884420108,-0.277378218
0.852138754,-0.27786939
0.816317713,-0.28005008
0.783585434,-0.27939379
0.754528601,-0.27690842
0.714947244,-0.279996298
0.671884192,-0.284858267
0.638674916,-0.282530734
0.609333345,-0.27872424
0.56594712,-0.282374959
0.546706258,-0.271567865
0.744675434,-0.131779948
0.712303298,-0.12976075
0.672330237,-0.130206155
0.632638297,-0.112576433
0.257634225,-0.274035265
0.198727363,-0.280324576
0.153784003,-0.278419357
0.074363242,-0.247873282
-0.111967459,-0.310873749
-0.138720904,-0.299219721
-0.176796028,-0.291281771
-0.177631724,-0.268386229
-0.167194704,-0.241027161
-0.163990498,-0.216793788
-0.202283504,-0.162322853
-0.235437722,-0.07100384
-0.242288348,-0.05115551
-0.249139969,-0.030930938
-0.262712486,0.010312984
-0.281852071,0.071440373
-0.342454879,0.296118425
-0.347466998,0.317607954
-0.146076157,0.425784776
-0.176586414,0.588656884
-0.179706556,0.608161763
-0.182766441,0.628015419
-0.185856521,0.648881543
-0.18863585,0.668437895
-0.196511295,0.728854608
-0.204589076,0.801726035
-0.210611843,0.822345921
-0.200485654,0.843429743
-0.182232215,0.864712888
-0.179827988,0.884883321
-0.181366072,0.905720985
-0.178722621,0.92583871
-0.171949471,0.945824004
-0.173067058,0.96562745
-0.170122456,0.986618583
-0.170991599,1.006080531
-0.179757374,1.025589148
-0.172419647,1.045678515
-0.176977636,1.066040607
-0.1854022,1.085722197
-0.181715119,1.105652104
-0.169913423,1.125594219
-0.169997725,1.146043409
-0.177963482,1.165869134
-0.177815143,1.185703535
-0.177558022,1.205205812
-0.181160811,1.226112122
-0.180665867,1.245963919
-0.184065595,1.265615172
-0.183343358,1.285483025
-0.1865028,1.305526194
-0.181522375,1.325867272
-0.180453576,1.345719498
-0.179270969,1.365559227
-0.181964587,1.385670296
-0.180502639,1.406186531
-0.174984564,1.42571245
-0.169356157,1.445183372
-0.171614754,1.46499823
-0.181592429,1.486947631
-0.183575776,1.507209126
-0.185476982,1.527166845
-0.179276306,1.546581599
-0.176817806,1.567409882
-0.186306163,1.588410436
-0.183726986,1.608285837
-0.181033517,1.628146072
-0.185999816,1.650129253
-0.18707187,1.670259634
-0.187973807,1.690756092
-0.180696091,1.710992415
-0.181412056,1.731166776
-0.189833498,1.753072273
-0.194718307,1.771391226
-0.19108638,1.791311991
-0.18322078,1.811454641
-0.179423961,1.830977485
-0.182657064,1.894434818
0.635974595,1.919055372
0.634516628,1.969650776
0.645503352,2.01701404
1.415207366,2.516806601
1.401057331,2.544731981
1.380384287,2.577156774
1.388487347,2.587822707
1.420130422,2.615463253
1.637596434,2.508909341
1.666856706,2.500239823
1.693305019,2.49432769
1.720648486,2.489333373
1.740422651,2.487690971
1.760380414,2.48615295
1.78982179,2.506884839
1.636498244,2.662199726
1.650040829,2.667936851
1.66170274,2.674478902
1.575038495,2.792164881
1.59292573,2.793327689
1.611403116,2.794977926
1.629364854,2.795992806
1.644792383,2.800017031
1.665470169,2.797872574
1.686387995,2.795852064
1.706909178,2.793341438
1.722342811,2.796923564
1.740009676,2.79700747
1.755237305,2.800179983
1.774559167,2.801557058
1.794755461,2.798210408
1.81268457,2.798099432
1.824663166,2.803305004
1.842519702,2.80292347
1.859842809,2.80198084
1.877424548,2.801161292
1.89462677,2.799924992
1.91177134,2.798548121
1.929170534,2.797286357
1.9461905,2.795622195
1.960973671,2.797199463
1.972941554,2.801556656
1.98784172,2.803037853
2.004672125,2.800862008
2.024165754,2.795598077
2.038444835,2.796331642
2.050630246,2.800406436
2.066760944,2.802317093
2.080799356,2.802603348
2.096592529,2.801602527
2.111857663,2.800140093
2.126244273,2.8004202
2.138016809,2.803671689
2.601827371,2.513036807
2.617898271,2.500838012
2.624820763,2.506373013
2.627802754,2.521050217
2.630672973,2.535617896
2.646107573,2.544826957
2.570945699,2.804369694
2.581082984,2.806450828
2.588830859,2.816135829
2.750199967,2.480034558
2.757859689,2.483002739
2.671200617,2.80500432
2.681238778,2.806479467
2.694318669,2.806836445
2.70450481,2.808227726
2.715799924,2.807819736
2.72580974,2.809027715
2.735974837,2.81022683
2.747215064,2.809607156
2.756497472,2.814595793
2.914720834,2.47727266
2.954473518,2.483170296
2.964897453,2.479439143
3.003591811,2.524418669
3.036756061,2.522319666
3.046596925,2.511796999
3.054515156,2.515097169
3.062371543,2.516314175
3.070101146,2.517466434
3.07864237,2.516668306
3.086773327,2.51576425
3.094501816,2.516778836
3.103003837,2.515828789
3.111094934,2.514780268
3.119208371,2.515700511
3.127067159,2.516545353
3.149817424,2.809654226
3.178791989,2.81149845
3.188768224,2.810013674
3.198232659,2.812451638
3.207797222,2.812836978
3.217743131,2.811178262
3.227248662,2.813450728
3.236858373,2.811669532
3.246736847,2.811837184
3.256297073,2.81194351
3.266336372,2.811995962
3.275744551,2.813990084
3.285332183,2.815929448
3.295364544,2.813806671
3.304977284,2.81563279
3.314398513,2.81540829
3.324392306,2.813110783
3.333958573,2.812770369
3.343363146,2.81238198
3.353500846,2.81390613
3.363071207,2.813398254
3.37260189,2.814841389
3.382791652,2.816186677
3.392374647,2.815510266
3.401793785,2.814791398
3.412014602,2.815957938
3.421777132,2.817105186
3.431684651,2.816173482
3.441266762,2.815215811
3.451059265,2.816191328
3.461188711,2.817072547
3.470772598,2.815945487
3.480603468,2.816747185
3.490770329,2.817448489
3.500632706,2.818132056
3.510510245,2.818757269
3.520723083,2.819275872
3.530321566,2.817805949
3.540548121,2.820229839
3.550803643,2.82056437
3.560409041,2.818921385
3.570359026,2.819191557
3.580436377,2.817346771
3.590617288,2.819492304
3.601082227,2.819487514
3.611080928,2.81951484
3.621342034,2.821473235
3.631009015,2.817365734
3.640594686,2.815261415
3.650453941,2.815088226
3.661419577,2.816653748
3.671466199,2.816319565
3.681844342,2.817905345
3.692403056,2.8173259
3.701987482,2.814868408
3.712904373,2.816136764
3.724056381,2.819351012
3.73472396,2.820565066
3.745191062,2.819697414
3.755346768,2.818856649
3.766647608,2.821788609
3.777738748,2.822634259
3.787352298,2.819685779
3.797551644,2.818589003
3.808686914,2.819231083
3.817770047,2.820482558
3.828959567,2.820990186
3.839853534,2.821533114
3.850593982,2.819950487
3.861365817,2.82041027
3.87232177,2.820743692
3.883092631,2.818952194
3.894624142,2.821077701
3.906359853,2.823064893
3.917899063,2.822920442
3.928084543,2.821089685
3.93991438,2.82284749
3.952271247,2.824326714
3.962657013,2.822221954
3.973656605,2.82196393
3.9853172,2.821360315
3.997312463,2.822720114
4.007570559,2.820408833
4.019282155,2.819573674
4.031362214,2.820695538
4.043800829,2.821584959
4.054254543,2.818916059
4.076334326,2.815030016
4.050617065,2.738564446
4.071853955,2.73467859
4.126618642,2.819005843
4.141746307,2.824694711
4.152719248,2.825721555
4.166596593,2.827414245
4.177976192,2.825832699
4.18952723,2.824087714
4.202543142,2.823744093
4.214945776,2.823667076
4.22952159,2.826884706
4.242644671,2.826247698
4.255151533,2.825891541
4.266822786,2.823633273
4.278981847,2.821005575
4.29363519,2.823802557
4.309566478,2.828087465
4.322871681,2.826860526
4.336632419,2.827629066
4.349513741,2.82651009
4.361806885,2.823308616
4.374561696,2.822112275
4.390201183,2.823721993
4.405420642,2.825528563
4.419566308,2.825565965
4.435212726,2.826914817
4.447141373,2.823455762
4.45878422,2.822571696
4.475394248,2.82544642
4.494269723,2.831536097
4.509152497,2.830549044
4.521191812,2.826598655
4.535637342,2.825757178
4.552865621,2.82773651
4.567388588,2.826658239
4.582265985,2.825214012
4.596850541,2.8239067
4.616468778,2.828727443
4.636509216,2.833115136
4.648707906,2.828317166
4.663453327,2.82651061
4.678702685,2.824186592
4.693335515,2.822283472
4.713372203,2.826192317
4.73661268,2.832519315
4.750106494,2.831334222
4.764913395,2.828909747
4.779900971,2.826226434
4.800778883,2.828898452
4.821259509,2.831825774
4.836205238,2.828873775
4.854553648,2.828110168
4.875232395,2.830537104
4.895829593,2.832937353
4.914355363,2.831665674
4.929627918,2.827866256
4.947579264,2.826935244
4.971908268,2.830824871
4.99299473,2.832187017
5.013994105,2.833526228
5.038604742,2.836764141
5.057010032,2.834794095
5.073999441,2.834223862
5.095413187,2.834672876
5.114262211,2.831877788
5.138761844,2.834632058
5.166340067,2.839820804
5.185358182,2.836448053
5.204079762,2.833279975
5.225860318,2.832560672
5.248016083,2.83126987
5.269905553,2.830155285
5.298002037,2.833954791
5.329624271,2.839628321
5.351738191,2.837828814
5.370777642,2.833329231
5.396425859,2.833228168
5.429494492,2.842961765
5.455333072,2.842340203
5.480915237,2.841895333
5.516135676,2.848449448
5.54221365,2.84703893
5.558375456,2.838689957
5.587444749,2.839637191
5.620170589,2.842192129
5.652682548,2.84487459
5.685302386,2.847238458
5.718353706,2.848812565
5.744579999,2.846011153
5.774169846,2.84520187
5.800506377,2.841884593
5.835438666,2.847144793
5.875621324,2.851552678
5.912259747,2.853877763
5.94226212,2.851540233
5.969263706,2.846266326
5.999370744,2.843363323
6.0431772,2.848526483
6.090555257,2.855310542
6.134992213,2.859010129
6.165457856,2.854677038
6.199426363,2.852059102
6.226844965,2.844559486
6.226098541,2.821615212
6.221693206,2.796786938
6.217411864,2.771499091
6.216143834,2.748793454
6.218236306,2.728049012
6.227565015,2.710495172
6.236492942,2.693455742
6.231086706,2.669062052
6.222215591,2.642409831
6.230751941,2.6254023
6.239190312,2.608345944
6.237002361,2.585448706
6.237989407,2.564914442
6.238838628,2.544416438
6.23631528,2.521421765
6.236745027,2.501304534
6.23352045,2.479304533
6.226855921,2.45492416
6.219515818,2.431800468
6.223163004,2.413238803
6.23073978,2.395377034
6.226649553,2.37401937
6.229937341,2.355482035
6.229735847,2.334612898
6.225223523,2.313456028
6.22813718,2.294992762
6.230936333,2.276534523
6.233833819,2.257513022
6.232645953,2.237687895
6.223802713,2.215199292
6.222541048,2.194952325
6.228501565,2.177955489
6.230580095,2.159628398
6.232831152,2.14045826
6.230784858,2.121189491
6.224899128,2.100466804
6.22295618,2.080196645
6.220526819,2.061117716
6.22188906,2.042976471
6.219558119,2.022859038
6.221587894,2.001653044
6.222508693,1.983856353
6.223401045,1.965793029
6.220551044,1.945854596
6.221212529,1.927848705
6.221691668,1.91014492
6.226015618,1.893152519
6.23044947,1.875288174
6.230614333,1.857600716
6.22684445,1.838742986
6.223148647,1.819101689
6.222980171,1.801524452
6.222768301,1.783687115
6.218709275,1.764213
6.222136446,1.747523558
6.225524898,1.73053129
6.228977703,1.712667709
6.228179391,1.695196012
6.22732887,1.677467494
6.226519082,1.65891543
6.225404704,1.641527251
6.224233012,1.623889556
6.227041667,1.606035725
6.221702706,1.587843736
6.216212256,1.570011121
6.262408613,1.557296814
6.249300039,1.501811427
6.253210781,1.466943902
6.251062105,1.448805498
6.256713966,1.432027812
6.246409626,1.412925353
6.247849266,1.396084841
6.25054388,1.360955404
6.223803865,1.341422908
6.216870067,1.32395634
6.241833494,1.307421989
6.242676419,1.290609051
6.243471327,1.272655081
6.248700851,1.237984304
6.237783469,1.185850858
6.249952324,1.133143386
6.289803445,1.115544911
5.091286074,1.098999624
5.080968249,1.088860799
5.088559563,1.077604452
5.102098497,1.0665069
6.240040262,0.906564506
6.236990115,0.871845985
6.253423078,0.835060743
6.255441531,0.816601039
6.233610887,0.801766588
6.235458893,0.783670156
6.233302487,0.766617198
6.230932581,0.748724222
6.228615361,0.731981884
6.229993535,0.713534343
6.231387547,0.695907719
6.228636668,0.678316771
6.225874321,0.661304801
6.232478354,0.606064343
6.237161316,0.587546691
6.222537287,0.55446027
6.223192339,0.518291991
6.234949288,0.497028544
6.231143963,0.47998326
6.22710869,0.462392411
6.230885814,0.443536131
6.230519079,0.424996012
6.245006864,0.384155264
6.226277955,0.314772694
6.221424334,0.297780308
6.228735453,0.279976713
6.234917986,0.258665418
6.233565415,0.240450645
6.239558543,0.219265848
6.241775228,0.199762137
6.232178513,0.183069569
6.241843432,0.161278292
6.227714287,0.048972208
6.218256252,0.012729112
6.230062348,-0.012080418
6.230758174,-0.032055428
6.234797054,-0.0541505
6.23151831,-0.072712271
6.227766416,-0.092127945
6.228053436,-0.111973007
6.227715705,-0.133001874
6.231267418,-0.154833814
6.234410693,-0.177318064
6.234008725,-0.197660297
6.22047571,-0.255175109
6.279248388,-0.326593424
6.238477249,-0.327835858
6.229498763,-0.34573496
6.231669766,-0.367924964
6.233092475,-0.391325074
6.227714798,-0.410211259
6.221914554,-0.429653274
6.223326233,-0.452330852
6.224109067,-0.47592239
6.221376991,-0.497353592
6.211851634,-0.514304347
6.160269567,-0.50787992
6.105256076,-0.499158265
6.064708234,-0.497161767
6.023962393,-0.495282692
5.993920155,-0.498670674
5.956636092,-0.498359946
5.923014141,-0.499512645
5.87963391,-0.493431428
5.840952322,-0.494660499
5.818020449,-0.500723414
5.778549299,-0.517130593
4.56401966,-0.306096535
4.547702304,-0.304500884
4.531167457,-0.303008137
4.517578955,-0.304167374
4.492359932,-0.309812384
4.469659822,-0.302677635
4.458754073,-0.306455888
4.444913596,-0.307381914
4.421479034,-0.331037486
4.384497068,-0.301480722
4.37371111,-0.304681335
4.359047217,-0.303214423
4.344721185,-0.301416679
4.333573352,-0.304653129
4.321394837,-0.30608547
4.307193846,-0.303968681
4.291482466,-0.30039635
4.279419365,-0.301515258
4.266523064,-0.300703892
4.252140766,-0.300828562
4.243359048,-0.306734761
4.230277266,-0.305817149
4.216428616,-0.302938014
4.206695733,-0.306854524
4.196806991,-0.310797317
4.180956268,-0.304240241
4.168088854,-0.302824976
4.156591043,-0.302845595
4.137075148,-0.309926261
3.766845906,-0.337201448
3.734992177,-0.328608222
3.722944653,-0.31979085
3.707902084,-0.307643909
3.697252028,-0.302464011
3.67301608,-0.315598185
3.684219314,-0.710445742
3.659554728,-0.758651648
3.58125267,-0.445931632
3.56975179,-0.437956191
3.560971664,-0.441621654
3.550809105,-0.439384235
3.54086994,-0.439079443
3.531724162,-0.440611349
3.522264059,-0.442139078
3.512642064,-0.443633844
3.503623662,-0.444980873
3.493987627,-0.446362598
3.484606568,-0.449668722
3.475554477,-0.450857069
3.465880673,-0.452069525
3.456353619,-0.453205641
3.446911285,-0.452262899
3.437229512,-0.453302308
3.428282592,-0.460239306
3.419016953,-0.461123194
3.409457151,-0.463986277
3.400020575,-0.466780334
3.390568926,-0.465507083
3.380808178,-0.466205911
3.37132353,-0.468832154
3.362125684,-0.471384858
3.352587226,-0.473901275
3.342865982,-0.476368516
3.333586993,-0.47875925
3.323903618,-0.479108468
3.314118838,-0.481403545
3.304775904,-0.483629896
3.295094763,-0.485807523
3.285213132,-0.485929265
3.27723311,-0.489984049
3.24809338,-0.493854039
3.238779037,-0.265655767
3.230420126,-0.263445943
3.222357311,-0.261196008
3.213754228,-0.262880891
3.205358737,-0.262521684
3.19713125,-0.264123808
3.188590497,-0.263657841
3.180721606,-0.261178716
3.172198942,-0.26061368
3.163531929,-0.261991696
3.155546586,-0.261366861
3.147023245,-0.26064975
3.138454194,-0.261885159
3.130531387,-0.259114795
3.121815559,-0.260235928
3.113485081,-0.261347966
3.105098009,-0.260392617
3.096581474,-0.259370787
3.088356551,-0.260350899
3.079575582,-0.261210311
3.071054573,-0.260034296
3.063372397,-0.256907614
3.054877674,-0.255633802
3.046481291,-0.256348245
3.037476249,-0.258941697
3.028969712,-0.257511421
3.020663141,-0.258094859
3.011801413,-0.258530259
3.003300285,-0.256945366
2.99534605,-0.255414248
2.986466144,-0.255690063
2.977977784,-0.255993964
2.969206584,-0.256188935
2.959860066,-0.258253252
2.951322736,-0.258396536
2.942503105,-0.258425285
2.934466148,-0.254476071
2.926655704,-0.256704907
2.91808381,-0.25664672
2.90923121,-0.256467163
2.90023334,-0.256196507
2.891630471,-0.255977418
2.883281695,-0.253704012
2.874670893,-0.253381237
2.865781676,-0.252928204
2.856749273,-0.252379348
2.847536122,-0.253809201
2.838613289,-0.253185485
2.829545893,-0.252462185
2.820264966,-0.253714501
2.811306917,-0.252917195
2.802611662,-0.252152681
2.792865048,-0.253091671
2.783877569,-0.252120174
2.774487791,-0.253072219
2.765478695,-0.251983685
2.75633303,-0.25078915
2.746884682,-0.251558548
2.737141325,-0.252163197
2.727641652,-0.252805554
2.717712881,-0.253225904
2.708640004,-0.251775643
2.699831283,-0.250375533
2.689851917,-0.250601371
2.679983538,-0.250814254
2.669574231,-0.252913004
2.659651906,-0.252987956
2.650782836,-0.25128302
2.641510203,-0.249341479
2.633017738,-0.249891995
2.623870563,-0.24789726
2.61414063,-0.247778411
2.602267327,-0.251012876
2.59220833,-0.25061931
2.581517761,-0.25208281
2.571278685,-0.251479405
2.561557331,-0.251074225
2.552193761,-0.248548606
2.541910915,-0.247734697
2.531214194,-0.2488994
2.520890683,-0.247938207
2.509728451,-0.248731987
2.498799099,-0.249590358
2.487431563,-0.250143793
2.476435133,-0.250840748
2.467125656,-0.24783289
2.456683467,-0.246414057
2.446764869,-0.245236152
2.43527172,-0.245386935
2.423749258,-0.245451067
2.412753382,-0.24811596
2.400638337,-0.250040821
2.390069036,-0.248150742
2.379488499,-0.24618239
2.36943509,-0.244483002
2.357742638,-0.244038201
2.345319402,-0.245436058
2.332584342,-0.246558586
2.319666847,-0.24748592
2.308240981,-0.246937933
2.295378109,-0.247758266
2.28349123,-0.246746379
2.273280135,-0.244397903
2.260588188,-0.245124294
2.248632876,-0.243841167
2.238248805,-0.241155445
2.222791671,-0.244593387
2.211156175,-0.243323277
2.198267975,-0.246062487
2.184944794,-0.245879364
2.173357196,-0.24443557
2.161216576,-0.242479558
2.148207796,-0.242309682
2.132366732,-0.244915964
2.120542403,-0.242976393
2.105737898,-0.243682087
2.091418604,-0.244712119
2.080417523,-0.24060905
2.068511191,-0.238279742
2.055008601,-0.237130816
2.039090667,-0.239099785
2.020172548,-0.243669738
2.005456895,-0.243863241
1.994357188,-0.239147731
1.982139214,-0.238758653
1.965961481,-0.24007897
1.949459133,-0.241005326
1.934554955,-0.240600781
1.920603309,-0.238245141
1.904359606,-0.239147333
1.884707834,-0.242214644
1.868209038,-0.242680185
1.840842994,-0.220368656
1.802634861,-0.241159067
1.787359939,-0.239533177
1.771655816,-0.237345922
1.753098265,-0.240817431
1.726504722,-0.232319184
2.154839671,0.195305577
2.138083456,0.215233217
1.515071418,-0.248485492
1.498703635,-0.227695608
1.32634726,-0.237356488
1.311860521,-0.230762753
1.283991142,-0.232811923
1.256294756,-0.234964689
1.224677048,-0.224026937
1.165641632,-0.229105455
1.123764446,-0.238095438
1.105701291,-0.2321849
1.080603454,-0.229958972
1.048928427,-0.232134968
1.016758232,-0.233342885
0.991866182,-0.230942543
0.96640308,-0.227424128
0.934403635,-0.228380797
0.903507606,-0.231055303
0.874542121,-0.228940735
0.838824689,-0.230942651
0.802607822,-0.231868242
0.770324018,-0.231432584
0.744462163,-0.225875952
0.708400964,-0.226471713
0.6684537,-0.228075778
0.628660464,-0.229755578
0.580600674,-0.215059436
0.371816115,0.315262814
1.885794703,0.76035953
1.881439397,0.776177246
1.87075318,0.818409382
-0.199251343,0.876695927
-0.19278737,0.897239969
-0.178286712,0.919230092
-0.163566835,0.939717359
-0.168713549,0.95925114
-0.161812493,0.980415173
-0.166713037,0.999655395
-0.171555662,1.020267091
-0.164249092,1.0403224
-0.156843096,1.06094725
-0.157298557,1.080655908
-0.161640336,1.100314935
-0.165874912,1.120681261
-0.157986751,1.140469111
-0.153981802,1.161163162
-0.16186356,1.180602351
-0.165615736,1.20138596
-0.16926243,1.221231569
-0.172776801,1.241781799
-0.168193955,1.261455508
-0.163498821,1.281079532
-0.166655056,1.301664197
-0.169721062,1.321624633
-0.172615353,1.342622762
-0.167478265,1.361847068
-0.158154145,1.382067136
-0.156762439,1.401784005
-0.155283379,1.421163739
-0.157568964,1.442183152
-0.155831446,1.46189566
-0.153916834,1.482255198
-0.151948858,1.501946033
-0.149760481,1.522610058
-0.151572021,1.542404006
-0.157082236,1.564018535
-0.154643859,1.583726227
-0.160066451,1.604141104
-0.161222762,1.625401261
-0.158431207,1.645131756
-0.159383651,1.666092795
-0.156358046,1.685812037
-0.153058937,1.706499341
-0.149856288,1.725853251
-0.15042765,1.746203568
-0.154636578,1.76827527
-0.151084464,1.787637116
-0.151099303,1.809041392
-0.151174879,1.829489844
-0.150993829,1.850617745
-0.154734834,1.87193581
-0.154220392,1.89345861
-0.103111405,1.902366564
-0.028329289,1.906624016
-0.004454554,1.92100154
0.688841549,2.007916692
0.673317688,2.061452122
1.594276136,2.223335704
1.713621185,2.20098477
1.73310091,2.201182756
1.749039038,2.203175082
1.766890164,2.20430395
1.782663079,2.20584321
1.79718723,2.208970512
1.813004068,2.210361662
1.82899357,2.211885337
1.841538831,2.215374436
1.850883724,2.221164318
1.858865511,2.228367031
1.865092245,2.236466843
1.870104134,2.246164023
1.874759386,2.25530703
1.875220879,2.268720342
1.873914822,2.283026997
1.872947774,2.297653727
1.873420519,2.310784973
1.87280406,2.325635788
1.870338332,2.341298122
1.869984118,2.356258484
1.867900571,2.372177233
1.864335116,2.389347503
1.862891954,2.405803706
1.861622,2.419364963
1.861927777,2.43458889
1.85745775,2.45338344
1.853661182,2.472810777
1.854775079,2.50310843
2.221876125,2.172121491
2.233664852,2.172714751
2.253375683,2.167014748
2.266564416,2.16602216
2.279702036,2.164905878
2.288236044,2.167612665
2.294400894,2.173524491
2.305987665,2.173482398
2.317342817,2.173156044
2.328954911,2.173002513
2.340433826,2.172658656
2.351678973,2.1720384
2.360524801,2.174575455
2.371472348,2.176228073
2.382822778,2.175501135
2.394229206,2.174758273
2.401149684,2.191074027
2.740129428,2.168401285
2.754784756,2.16917479
2.762731762,2.168686868
2.769775122,2.169936798
2.778163999,2.167348194
2.785177926,2.168494751
2.792938719,2.167736967
2.800476309,2.166832092
2.807454549,2.167828918
2.81602343,2.167300975
2.822883022,2.168150484
2.830627548,2.16716068
2.837268625,2.16783081
2.844868171,2.166694117
2.852538125,2.165543984
2.858387024,2.167928661
2.865184146,2.168498957
2.873524476,2.165335983
2.88008858,2.165732782
2.886839187,2.166161302
2.894372988,2.16470604
2.900802464,2.164935062
2.908282862,2.163378859
2.915732717,2.161770079
2.921753501,2.163858164
2.928230379,2.163949469
2.934361424,2.165995446
2.94251365,2.164449945
2.949754316,2.162564419
2.956176585,2.162479562
2.962878811,2.162442875
2.970041126,2.160416089
2.976705892,2.160288358
2.982972083,2.160007413
2.990148495,2.15786861
2.996241679,2.159540679
3.002981631,2.157206628
3.009068822,2.158800734
3.01487634,2.160285068
3.021364689,2.15984181
3.027644957,2.159310672
3.033649144,2.160733532
3.040355746,2.158176332
3.046880513,2.157592028
3.053294929,2.156945337
3.059500574,2.156217666
3.06558252,2.15747084
3.071671238,2.156648748
3.078997631,2.156028874
3.085342766,2.15517944
3.091126434,2.15622475
3.097449488,2.15529912
3.103851615,2.154349896
3.109631961,2.155289059
3.115610792,2.156224613
3.121691915,2.155117263
3.128046067,2.154014482
3.133727629,2.154801394
3.140056471,2.153622777
3.145832035,2.154353681
3.151802912,2.155073852
3.15780879,2.153749537
3.164084184,2.152419992
3.170044998,2.153031903
3.175816666,2.153590305
3.181782477,2.154132296
3.187723852,2.15262986
3.193781787,2.15310856
3.199597416,2.15152857
3.205648482,2.151935568
3.211413255,2.152289176
3.217370704,2.152619647
3.223242491,2.156914959
3.234676514,2.167386972
3.255787962,2.231906659
3.262011945,2.231970513
3.268446797,2.229998883
3.274659596,2.229989948
3.281162532,2.227942205
3.287323866,2.231861305
3.307047926,2.2473748
3.33247082,2.798816969
3.341867509,2.796432222
3.351653548,2.795975911
3.361010211,2.793482017
3.371055856,2.794898694
3.380832263,2.794268898
3.400057579,2.792860014
3.419782451,2.795195799
3.429278838,2.796312926
3.439220564,2.795320759
3.448466531,2.792331787
3.458454189,2.793228839
3.468140299,2.794103531
3.47831926,2.794860811
3.488356627,2.795576004
3.49754483,2.792311587
3.507747583,2.792886511
3.517034037,2.791515819
3.526945184,2.78999365
3.537016985,2.792436583
3.546775824,2.790820265
3.556210183,2.789200943
3.566305157,2.789438701
3.576567588,2.789585409
3.585994351,2.787794728
3.605933572,2.787904953
3.48610733,2.126369613
3.488447501,2.109446033
3.49314574,2.100148398
